timestamp,merchant_name,category,amount,currency
2024-05-31 17:18:42+00:00,Tabacos,,-4.35,EUR
2024-05-31 18:19:25+00:00,Supermercat,,-3.7,EUR
2024-05-31 20:45:42+00:00,Antonias Burger,,-33.0,EUR
2024-05-31 23:48:18+00:00,Cerveseria Universitat,,-30.5,EUR
2024-06-01 02:04:55+00:00,Míramelindo,,-20.0,EUR
2024-06-01 05:38:21+00:00,Bicing,,-1.4,EUR
2024-06-01 13:04:17+00:00,Too Good To Go,,-2.99,EUR
2024-06-01 15:03:39+00:00,Raza Gulraiz,,-1.0,EUR
2024-06-01 19:43:45+00:00,Farmàcia Bonanova,,-7.63,EUR
2024-06-01 20:33:28+00:00,Mercadona,,-11.01,EUR
2024-06-02 01:01:23+00:00,Be One Gran Teatro,,-10.0,EUR
2024-06-02 17:01:09+00:00,Bar Nino,,-3.6,EUR
2024-06-02 18:15:33+00:00,Primavera Sound,,-15.0,EUR
2024-06-02 19:23:13+00:00,Primavera Sound,,-13.0,EUR
2024-06-02 20:04:30+00:00,Primavera Sound,,-10.0,EUR
2024-06-02 21:43:49+00:00,honest greens,,-26.44,EUR
2024-06-03 14:03:01+00:00,Mercadona,,-12.25,EUR
2024-06-03 16:34:11+00:00,Bar Urquinaona,,-21.3,EUR
2024-06-03 20:55:53+00:00,Mercadona,,-9.13,EUR
2024-06-04 15:51:53+00:00,Panino Silvestre,,-1.8,EUR
2024-06-04 21:28:50+00:00,Putxet Sport,,-70.31,EUR
2024-06-05 14:47:54+00:00,Mercadona,,-15.72,EUR
2024-06-05 15:11:40+00:00,Mercadona,,-1.61,EUR
2024-06-06 12:34:13+00:00,Mercadona,,-36.32,EUR
2024-06-06 15:30:17+00:00,Mercadona,,-3.0,EUR
2024-06-06 17:08:15+00:00,Granier,,-1.4,EUR
2024-06-07 16:33:50+00:00,Mercadona,,-13.07,EUR
2024-06-08 00:52:51+00:00,Bar Centro,,-12.48,EUR
2024-06-08 14:56:30+00:00,Bar Triton,,-8.15,EUR
2024-06-08 16:01:27+00:00,OpenAI,,-11.25,EUR
2024-06-08 21:21:19+00:00,Restaurant Asiatic Han,,-17.3,EUR
2024-06-09 11:21:01+00:00,MacxiPA,,-1.1,EUR
2024-06-09 16:27:59+00:00,Carrefour,,-4.72,EUR
2024-06-10 12:15:45+00:00,Mercadona,,-14.93,EUR
2024-06-10 12:17:31+00:00,Levaduramadre,,-1.8,EUR
2024-06-10 17:19:33+00:00,Del Molino Roa,,-1.25,EUR
2024-06-10 20:07:59+00:00,Carrefour,,-2.79,EUR
2024-06-11 09:33:24+00:00,MacxiPA,,-1.8,EUR
2024-06-11 12:36:53+00:00,Del Molino Roa,,-5.6,EUR
2024-06-11 18:45:20+00:00,Mercadona,,-11.98,EUR
2024-06-11 20:56:31+00:00,Mercadona,,-16.19,EUR
2024-06-13 12:03:43+00:00,Jotas Bread,,-2.6,EUR
2024-06-13 13:53:49+00:00,Del Molino Roa Sl,,-5.6,EUR
2024-06-13 18:20:39+00:00,Mercadona,,-6.7,EUR
2024-06-13 20:27:33+00:00,Panino Silvestre,,-20.2,EUR
2024-06-13 21:46:36+00:00,Alcampo,,-2.98,EUR
2024-06-14 10:32:38+00:00,Omio,,-8.31,EUR
2024-06-14 11:04:07+00:00,Omio,,-5.24,EUR
2024-06-14 12:51:14+00:00,Farmacia Bassegoda,,-16.95,EUR
2024-06-14 16:53:57+00:00,Mercadona,,-13.48,EUR
2024-06-15 01:27:22+00:00,YEGO,,-1.98,EUR
2024-06-15 15:41:31+00:00,Tabacos,,-4.35,EUR
2024-06-15 20:54:19+00:00,Uber,,-31.33,EUR
2024-06-15 22:45:02+00:00,FREE NOW,,-21.55,EUR
2024-06-16 00:14:56+00:00,Elements 4 Dance,,-19.0,EUR
2024-06-16 07:26:16+00:00,Bicing,,-0.35,EUR
2024-06-17 10:28:06+00:00,Mercadona,,-21.85,EUR
2024-06-17 12:29:07+00:00,Orange,,-15.0,EUR
2024-06-17 12:48:03+00:00,Mercadona,,-11.92,EUR
2024-06-17 16:06:37+00:00,Jotas Bread,,-1.4,EUR
2024-06-17 19:32:36+00:00,Mustafa's Gemüse Kebap,,-6.5,EUR
2024-06-18 13:52:40+00:00,Del Molino Roa Sl,,-6.75,EUR
2024-06-18 16:08:57+00:00,Alliance Vending,,-0.85,EUR
2024-06-18 18:30:16+00:00,Bar Triton,,-3.1,EUR
2024-06-19 12:29:59+00:00,Bar Can Tornemi,,-1.4,EUR
2024-06-19 15:22:08+00:00,Jotas Bread,,-2.6,EUR
2024-06-19 18:25:20+00:00,Amazon,,-18.73,EUR
2024-06-19 20:11:56+00:00,La Salumeria,,-30.16,EUR
2024-06-19 20:24:54+00:00,Alcampo,,-5.0,EUR
2024-06-20 12:27:01+00:00,Airbnb,,-213.6,EUR
2024-06-20 13:42:19+00:00,Del Molino Roa,,-5.6,EUR
2024-06-20 14:19:14+00:00,Jotas Bread,,-1.4,EUR
2024-06-20 21:24:22+00:00,Mercadona,,-21.58,EUR
2024-06-21 13:06:11+00:00,Del Molino Roa Sl,,-5.6,EUR
2024-06-21 17:52:05+00:00,Vodafone,,-10.0,EUR
2024-06-21 18:22:57+00:00,La Sagrada Familia,,-18.54,EUR
2024-06-21 18:39:00+00:00,Ali Restaurant,,-9.0,EUR
2024-06-21 19:18:19+00:00,Mercadona,,-7.21,EUR
2024-06-21 23:31:44+00:00,My Baggage,,-88.8,EUR
2024-06-22 01:41:38+00:00,Mendrugo,,-14.0,EUR
2024-06-22 14:27:22+00:00,hostelworld.com,,-18.82,EUR
2024-06-22 14:29:00+00:00,Mercadona,,-18.34,EUR
2024-06-22 16:49:32+00:00,Antonias Burger,,-25.0,EUR
2024-06-22 22:10:21+00:00,Carrefour,,-3.35,EUR
2024-06-23 13:16:11+00:00,Amovens,,-120.64,EUR
2024-06-23 13:19:51+00:00,Fundacio Gala - Salvador Dali,,-31.0,EUR
2024-06-23 19:13:58+00:00,Ryanair,,-55.49,EUR
2024-06-24 14:33:29+00:00,I Care Reparacion,,-15.0,EUR
2024-06-24 15:30:26+00:00,Fazal Chak 3,,-1.0,EUR
2024-06-24 23:52:07+00:00,Mr Robinson,,-2.97,EUR
2024-06-25 11:30:14+00:00,Catafal Forners,,-3.1,EUR
2024-06-25 12:36:18+00:00,YEGO,,-2.97,EUR
2024-06-25 12:46:35+00:00,Primark,,-3.0,EUR
2024-06-25 17:06:20+00:00,Taquería Los Güeros,,-5.0,EUR
2024-06-25 17:19:43+00:00,Taquería Los Güeros,,-3.0,EUR
2024-06-25 21:16:26+00:00,YEGO,,-10.23,EUR
2024-06-25 22:42:59+00:00,hostelworld.com,,-21.11,EUR
2024-06-25 23:44:04+00:00,Omio,,-16.9,EUR
2024-06-26 00:05:18+00:00,YellowSquare,,-183.73,EUR
2024-06-26 04:20:20+00:00,FREE NOW,,-17.5,EUR
2024-06-26 13:37:43+00:00,Fundacio Gala - Salvador Dali,,-14.1,EUR
2024-06-26 13:54:18+00:00,365,,-10.2,EUR
2024-06-26 14:31:34+00:00,Mercadona,,-5.45,EUR
2024-06-27 11:56:10+00:00,el Fornet,,-1.6,EUR
2024-06-27 15:17:49+00:00,Kachafruit Barna S.L.,,-3.38,EUR
2024-06-27 17:03:08+00:00,YEGO,,-6.93,EUR
2024-06-27 17:13:15+00:00,Mercadona,,-4.8,EUR
2024-06-27 19:20:32+00:00,YEGO,,-22.99,EUR
2024-06-28 08:42:32+00:00,Kiosko Ayala,,-1.0,EUR
2024-06-28 13:54:22+00:00,honest greens,,-30.25,EUR
2024-06-28 14:56:43+00:00,Estanco,,-4.35,EUR
2024-06-28 17:31:10+00:00,Kachafruit Barna S.L.,,-2.43,EUR
2024-06-28 18:22:19+00:00,Mercadona,,-6.24,EUR
2024-06-28 20:47:58+00:00,YEGO,,-3.96,EUR
2024-06-29 11:47:33+00:00,Cabify,,-34.45,EUR
2024-06-29 14:53:40+00:00,Condis,,-2.57,EUR
2024-06-29 15:20:12+00:00,Primark,,-18.5,EUR
2024-06-29 19:07:15+00:00,Mercadona,,-2.95,EUR
2024-06-29 19:52:56+00:00,McDonald's,,-7.22,EUR
2024-06-29 21:26:15+00:00,Cabify,,-36.19,EUR
2024-06-29 21:58:18+00:00,Ali Restaurant,,-13.5,EUR
2024-06-29 22:15:47+00:00,Anita Gelato,,-5.8,EUR
